nuts,72
ortiz,72
price,72
remington,72
shall,72
stopping,72
thedemocrats,72
thinks,72
txlege,72
txpol,72
whyimarch,72
agents,71
database,71
goes,71
intended,71
jennifer,71
lobby,71
mandatory,71
marchers,71
meaningless,71
number,71
politics,71
props,71
strict,71
tide,71
actual,70
afraid,70
ap,70
apart,70
building,70
canada,70
director,70
draintheswamp,70
funds,70
gave,70
innocents,70
internetbillofrights,70
knows,70
msm,70
ne,70
quick,70
reflection,70
result,70
thompsontoons,70
wethepeople,70
biggest,69
disingenuous,69
ht,69
involved,69
later,69
outright,69
realize,69
run,69
solidarity,69
song,69
supporting,69
anti,68
captainslog,68
claims,68
different,68
endthefed,68
germany,68
hs,68
ibor,68
leeiniowa,68
liberallunatics,68
ny,68
ranges,68
restrictions,68
shooters,68
stacked,68
thebradfordfile,68
trevon,68
aga,67
downtown,67
geraldorivera,67
hoodie,67
leave,67
libe,67
marchfortheirlives,67
nrabloodmoney,67
organized,67
pm,67
possible,67
racismand,67
snow,67
spreading,67
stat,67
thewatchers,67
within,67
bunch,66
chadmac,66
dmv,66
due,66
ejmontini,66
evidencebased,66
feels,66
following,66
gunco,66
legal,66
mch,66
necessary,66
plaza,66
prepared,66
rallies,66
regulated,66
waging,66
aka,65
ampevery,65
atampt,65
attacking,65
committed,65
democracy,65
doable,65
eric,65
hook,65
pay,65
per,65
repdonbeyer,65
short,65
thread,65
threatened,65
wow,65
broward,64
connection,64
despicable,64
distraction,64
educating,64
focus,64
fox,64
including,64
jctheresistance,64
jomareewade,64
justinhendrix,64
loud,64
minimum,64
needed,64
nevera,64
pa,64
parenthood,64
psychhype,64
sandy,64
stormresist,64
terrorist,64
topic,64
wake,64
aforca,63
chillibea,63
cloth,63
debbieforfl,63
direction,63
doubt,63
jskylerinc,63
l,63
liberalismisamentaldisorder,63
likes,63
ok,63
panic,63
peop,63
safetyforschools,63
singing,63
straight,63
unmasking,63
valentine,63
actively,62
actress,62
blight,62
color,62
created,62
fb,62
hall,62
inside,62
lennon,62
patriot,62
personal,62
prageru,62
refused,62
thinker,62
traveling,62
vs,62
wvjoe,62
zone,62
acting,61
conversations,61
disgr,61
gunban,61
gunrefo,61
influence,61
leftist,61
lgbtq,61
massacres,61
meltdown,61
momentum,61
nikolas,61
perfect,61
psych,61
risk,61
seriously,61
stage,61
thoughtsandprayers,61
blackgirlsrock,60
bullet,60
bump,60
celebrities,60
conservative,60
convicted,60
drug,60
dying,60
faithheads,60
fixed,60
flag,60
grabembythepussy,60
hopeless,60
http,60
interested,60
joined,60
known,60
naom,60
nev,60
ptsd,60
storm,60
uncomfortable,60
beyond,59
dated,59
easier,59
efforts,59
fine,59
hoggwash,59
killermike,59
lovesick,59
mag,59
nratv,59
obsession,59
passes,59
princeton,59
ri,59
science,59
starting,59
stayed,59
banning,58
bigger,58
case,58
confiscation,58
cover,58
dems,58
flooding,58
fuctupmind,58
hoopmia,58
inspiringu,58
len,58
nraisaterroristorganization,58
semiautomatic,58
star,58
studentled,58
zones,58
cami,57
create,57
ctrm,57
inauguration,57
insights,57
msn,57
none,57
official,57
participating,57
range,57
responded,57
rp,57
san,57
sidelines,57
thesharpedge,57
uses,57
veterans,57
whyimarchnyc,57
wishing,57
apparently,56
archkennedy,56
docs,56
endgunviolence,56
felo,56
grabbers,56
however,56
ignorance,56
individual,56
jesus,56
joeschiavoni,56
joke,56
link,56
machine,56
magnitude,56
marjory,56
move,56
noguns,56
numbers,56
sick,56
sucks,56
accu,55
affects,55
connconnection,55
courage,55
crisisactor,55
decide,55
deserve,55
disings,55
edanclay,55
edward,55
graham,55
ground,55
nejm,55
pittsburgh,55
repealthesecondamendment,55
ruthieredsox,55
thestorm,55
tired,55
trending,55
turning,55
versacesturgeon,55
wear,55
whooping,55
word,55
corporate,54
daughter,54
gunfreezones,54
libertar,54
mondaymotivation,54
mother,54
nice,54
nytimes,54
photos,54
protection,54
sanctuarycities,54
schoolshootings,54
switzerland,54
urge,54
zola,54
agitator,53
ashleyw,53
banassaultweapons,53
biggator,53
boston,53
critical,53
current,53
darlenehbrook,53
denver,53
directly,53
elephantgirlusa,53
filled,53
fluke,53
h,53
hello,53
holds,53
hours,53
human,53
illness,53
importance,53
marchforour,53
msdshooting,53
mtreserved,53
politicspr,53
posed,53
questions,53
sandra,53
senator,53
sister,53
six,53
spring,53
wanting,53
wi,53
writing,53
abruptly,52
believing,52
board,52
cdcgov,52
combine,52
crisis,52
defe,52
devasted,52
disco,52
fierce,52
gunshot,52
hinds,52
kellirose,52
kinds,52
lets,52
map,52
organizers,52
outrage,52
overflowing,52
pathetic,52
paullee,52
reading,52
shit,52
trouble,52
upset,52
virgoash,52
votethemo,52
witherspoon,52
activism,51
ajayrosey,51
art,51
blackgenocide,51
candidates,51
cast,51
chavez,51
claimed,51
compliance,51
crazy,51
demanded,51
des,51
edna,51
example,51
fbrparty,51
forward,51
given,51
hometowns,51
indivisiblepton,51
length,51
massive,51
md,51
measure,51
paulcraigrobert,51
pelosi,51
present,51
redheadedjenn,51
senseless,51
soros,51
three,51
vancouver,51
wgbradbury,51
whatever,51
abyssrose,50
ammo,50
blown,50
body,50
caps,50
civil,50
confirms,50
craigtimes,50
falling,50
federal,50
gunvio,50
helped,50
intentional,50
jaystylus,50
kept,50
living,50
mdbishop,50
naomi,50
nobody,50
patients,50
poem,50
rode,50
send,50
teres,50
thinki,50
timer,50
urging,50
virtualmarch,50
alexknowsbest,49
democratsbusts,49
devinehumanity,49
farmer,49
gkmc,49
gottalaff,49
hostages,49
livestock,49
miss,49
november,49
podcast,49
quote,49
raleigh,49
report,49
secretary,49
supermarket,49
target,49
unnecessary,49
awesome,48
bankruptcy,48
bringing,48
comes,48
dozen,48
dyk,48
explain,48
fewer,48
highlight,48
holding,48
israel,48
iwillmarch,48
liberty,48
maralago,48
mention,48
michaelcoren,48
mkleinmd,48
pennsylvania,48
rate,48
representing,48
stevekingia,48
total,48
training,48
tran,48
upon,48
amend,47
classmate,47
colleges,47
embarrassed,47
footage,47
isisaligned,47
large,47
larger,47
lizadonnelly,47
location,47
marchforourli,47
mentally,47
msd,47
nazi,47
organization,47
pr,47
referencing,47
replace,47
sen,47
shame,47
stocks,47
surgeon,47
trained,47
twisted,47
works,47
aprildryan,46
arneduncan,46
commandments,46
controls,46
dumbest,46
fly,46
franc,46
francisco,46
garyraybetz,46
gas,46
guncon,46
hearts,46
kurtschlichter,46
legislative,46
marchforourlivesphilly,46
megansass,46
nancy,46
nationwide,46
nrasa,46
organizing,46
parenting,46
reminds,46
senategop,46
severity,46
stay,46
stood,46
thegreataw,46
tuesdaystoomey,46
vietnam,46
wild,46
allenwatson,45
americanthinker,45
ave,45
california,45
center,45
concealed,45
congressional,45
coward,45
dailycaller,45
emmanuelmacron,45
favour,45
fled,45
founder,45
freeradiorevolu,45
guinness,45
hebrew,45
image,45
incorrectly,45
jrduquette,45
losing,45
moving,45
newseum,45
nhpolitics,45
nogunsinsch,45
problems,45
reflect,45
ripping,45
showed,45
wh,45
wife,45
zibalady,45
againandagain,44
alarm,44
alone,44
attention,44
austin,44
australia,44
communi,44
democratic,44
dncwomen,44
driving,44
expectus,44
gt,44
guardian,44
head,44
heritage,44
id,44
infringed,44
marchforourlive,44
michigan,44
onto,44
partners,44
regulation,44
respect,44
rip,44
seconds,44
sta,44
thebeaverton,44
turd,44
alex,43
bc,43
bogus,43
cares,43
claim,43
floridashooter,43
general,43
guncontro,43
killings,43
lie,43
loved,43
mentalillness,43
mom,43
pawns,43
playing,43
saves,43
scenes,43
sharpton,43
shove,43
son,43
supports,43
tool,43
unity,43
vegas,43
videos,43
