gun,emmagonzalez,2
gun,ending,2
gun,example,2
gun,except,2
gun,gave,2
gun,gop,2
gun,gunreform,2
gun,hands,2
gun,legal,2
gun,let,2
gun,madness,2
gun,masculinity,2
gun,md,2
gun,misogyny,2
gun,nogunsinschools,2
gun,nra,2
gun,nuts,2
gun,one,2
gun,passes,2
gun,pretty,2
gun,prevents,2
gun,proud,2
gun,right,2
gun,sponsored,2
gun,tha,2
gun,time,2
gun,today,2
gun,toxic,2
gun,true,2
gun,tuesday,2
gun,via,2
gun,violen,2
gun,would,2
gun,wrong,2
gun,youth,2
guncontrol,gunsensenow,2
guncontrolnow,gunviolence,2
guns,america,2
guns,constituents,2
guns,dave,2
guns,evidence,2
guns,expert,2
guns,find,2
guns,followgt,2
guns,good,2
guns,gunsensenow,2
guns,guys,2
guns,holistic,2
guns,howabout,2
guns,listen,2
guns,marchforourlives,2
guns,mean,2
guns,neveragain,2
guns,others,2
guns,responsible,2
guns,sciam,2
guns,shoo,2
guns,shooting,2
guns,shows,2
guns,solutions,2
guns,thought,2
guns,using,2
guns,via,2
guns,working,2
guns,would,2
gunsense,vote,2
gunviolence,climatechange,2
gunviolence,congressional,2
gunviolence,day,2
gunviolence,docs,2
gunviolence,free,2
gunviolence,gapol,2
gunviolence,gunreformnow,2
gunviolence,gunsen,2
gunviolence,healthcare,2
gunviolence,housing,2
gunviolence,immigration,2
gunviolence,informed,2
gunviolence,leadership,2
gunviolence,part,2
gunviolence,publictrans,2
gunviolence,push,2
gunviolence,real,2
gunviolence,research,2
gunviolence,scientificevidence,2
gunviolence,symptom,2
hands,gun,2
hands,guns,2
hboulware,gun,2
hear,guncontrol,2
hear,guns,2
hollywood,gunviolence,2
house,bucketofrocks,2
house,classroom,2
house,committee,2
house,debating,2
house,deterrent,2
house,education,2
house,seriously,2
house,using,2
htgt,gunviolence,2
idahoans,gun,2
idahoans,guns,2
idahoans,marchforourlives,2
illegal,guns,2
impacted,gunviolence,2
indivisiblberks,house,2
ittakesus,guns,2
javierfor,gunviolence,2
jennjacques,nra,2
jimcc,guns,2
jimcc,gunviolence,2
join,gunviolence,2
jointhenra,nra,2
joyannreid,nra,2
kaityyyyyyyyy,guns,2
keep,guns,2
kids,gunviolence,2
know,gunviolence,2
kristenweigle,gun,2
kristenweigle,guns,2
laws,marchforourlives,2
legal,guns,2
let,gunviolence,2
like,marchforourlives,2
link,gun,2
link,gunviolence,2
listen,gunviolence,2
maga,gunviolence,2
man,gun,2
marchforourlives,push,2
marchforourlives,real,2
marchforourlives,support,2
marchforourlives,survivors,2
masculinity,gunviolence,2
mean,gun,2
mean,marchforourlives,2
members,gunviolence,2
members,marchforourlives,2
misogyny,nra,2
morning,guncontrol,2
morning,guns,2
msnbc,nra,2
mt,gunviolence,2
national,guncontrol,2
national,guns,2
need,guns,2
need,gunviolence,2
needs,gun,2
never,nra,2
news,guncontrol,2
news,guns,2
npscoalition,gunviolence,2
nra,auto,2
nra,basically,2
nra,boycottthenra,2
nra,calls,2
nra,chilling,2
nra,dloesch,2
nra,evil,2
nra,gunviolence,2
nra,lawmakers,2
nra,member,2
nra,neveragain,2
nra,nogunsinschools,2
nra,nrast,2
nra,poetess,2
nra,rifle,2
nra,semi,2
nra,spin,2
nra,stayoutofdallas,2
nra,stopgunviolence,2
nra,survivor,2
nra,think,2
nra,used,2
official,nra,2
one,guns,2
one,gunviolence,2
one,vote,2
owner,guns,2
pa,house,2
passes,gun,2
passes,guns,2
pennmednews,gunviolence,2
people,guncontrol,2
phillyyc,gunviolence,2
phlmillennial,gunviolence,2
phlyouthtalks,gunviolence,2
plays,gunviolence,2
political,gunviolence,2
politicians,guns,2
politicians,nra,2
postponed,gunviolence,2
potentially,gunviolence,2
prayers,nra,2
praying,gunviolence,2
pretty,gunviolence,2
proud,gunviolence,2
rap,gunviolence,2
recurrent,gunviolence,2
reuters,nra,2
role,gunviolence,2
rush,guns,2
said,gun,2
saturday,marchforourlives,2
school,nra,2
seat,gunviolence,2
semgeek,nra,2
shallnotbeinfringed,nra,2
sponsored,nra,2
stand,gunviolence,2
stand,vote,2
still,gunviolence,2
stone,gunviolence,2
stop,guncontrol,2
stopped,gun,2
straw,gun,2
stricter,gun,2
student,gun,2
survivors,gunviolence,2
taken,gunviolence,2
thefive,gunviolence,2
thekingcenter,gunviolence,2
today,nra,2
toxic,gunviolence,2
trump,gunviolence,2
txlee,nra,2
undeniable,gunviolence,2
usalovegod,guncontrol,2
usalovegod,gunviolence,2
using,guns,2
usmc,gunviolence,2
victordzau,gun,2
video,gunviolence,2
violence,gunviolence,2
vote,leaders,2
vote,people,2
vote,represent,2
voting,gunviolence,2
want,guns,2
wants,guns,2
weather,gunviolence,2
well,nra,2
wendyweb,gun,2
without,gunviolence,2
wonderful,gunviolence,2
would,gun,2
yep,gun,2
yep,guns,2
yep,marchforourlives,2
yet,gunviolence,2
abandoned,gun,1
according,gun,1
action,gun,1
actually,nra,1
alexusmc,gun,1
alexusmc,guns,1
although,guns,1
amarch,gunviolence,1
amarch,nra,1
amazingdouglass,nra,1
amendment,gun,1
amendment,nra,1
america,guncontrol,1
amytidd,guns,1
another,nra,1
anyone,gun,1
apparently,gun,1
apparently,vote,1
appropriate,gun,1
appropriate,nra,1
arightside,gunviolence,1
armed,nra,1
arming,guncontrol,1
around,gunviolence,1
article,nra,1
asap,guns,1
aside,gun,1
away,gunviolence,1
awful,guns,1
awful,gunviolence,1
back,gunviolence,1
backed,nra,1
background,guncontrol,1
benshapiro,gun,1
benshapiro,guns,1
bigfatdave,gun,1
bigfatdave,vote,1
bill,vote,1
blacktwitter,gunviolence,1
blame,gun,1
blame,nra,1
bmarcois,guns,1
bonndems,guns,1
bought,gun,1
braindead,nra,1
brevard,gun,1
briefing,gun,1
campbell,vote,1
caprityper,nra,1
care,guns,1
case,gun,1
chadmac,guncontrol,1
chadmac,guns,1
chadmac,nra,1
challenge,gunviolence,1
change,gun,1
chapter,gunviolence,1
checks,guncontrol,1
cheeseheadlucy,nra,1
cherylclarkin,nra,1
children,gun,1
children,nra,1
civilian,guns,1
clear,guns,1
cnn,gun,1
cnn,guns,1
colors,nra,1
colt,guns,1
come,guncontrol,1
common,nra,1
comparable,gun,1
comprehensive,gun,1
confront,gunviolence,1
congratulations,nra,1
consmover,guncontrol,1
convention,nra,1
could,guns,1
cpbacon,nra,1
cracks,gun,1
crime,guncontrol,1
crowd,nra,1
cultists,vote,1
curb,gun,1
dandautoplus,nra,1
dannykaplowitz,gun,1
darlenehbrook,gun,1
david,nra,1
davidhogg,gun,1
day,gunviolence,1
day,nra,1
dbongino,gun,1
dbongino,gunviolence,1
dead,gun,1
dead,gunviolence,1
death,gun,1
demand,guncontrol,1
democrat,nra,1
designed,gun,1
dialogue,gunviolence,1
dies,gunviolence,1
discuss,gun,1
dloesch,gun,1
dloesch,gunviolence,1
douglass,nra,1
drachman,nra,1
drinking,gun,1
drinking,nra,1
dying,gunviolence,1
early,guns,1
early,nra,1
east,gun,1
ecassityhales,guns,1
edinboro,gunviolence,1
elsewhere,nra,1
emma,gun,1
emma,nra,1
end,gunviolence,1
end,marchforourlives,1
enforcement,guns,1
enoughisenough,marchforourlives,1
ep,gunviolence,1
even,vote,1
event,marchforourlives,1
events,gunviolence,1
every,gunviolence,1
every,nra,1
everyone,gun,1
everyone,nra,1
everytown,gun,1
everytown,guns,1
everytownco,nra,1
evil,gun,1
exactly,nra,1
exchange,gunviolence,1
fact,gun,1
fact,guns,1
facts,guns,1
failed,guncontrol,1
family,gunviolence,1
feds,guncontrol,1
feds,guns,1
fhughbanks,nra,1
fight,gun,1
fine,guns,1
first,guns,1
fixing,gun,1
follow,gun,1
follow,nra,1
foxnews,gun,1
frederick,nra,1
ft,gunviolence,1
going,guns,1
gonzalez,nra,1
good,guncontrol,1
gop,gunviolence,1
got,gunviolence,1
great,gun,1
greatmills,nra,1
greened,gun,1
gt,guncontrol,1
gun,abiding,1
gun,according,1
gun,affect,1
gun,ago,1
gun,appreciate,1
gun,bigger,1
gun,burglaries,1
gun,cart,1
gun,cartridges,1
gun,change,1
gun,channels,1
gun,comparable,1
gun,consensus,1
gun,credit,1
gun,crimes,1
gun,crotonharmon,1
gun,cuz,1
gun,davidhogg,1
gun,days,1
gun,distinctio,1
gun,domesticvio,1
gun,emma,1
gun,fact,1
gun,factsmatter,1
gun,federal,1
gun,first,1
gun,give,1
gun,good,1
gun,grabber,1
gun,guncontrolgunsense,1
gun,guncontrolnever,1
gun,guncontrolnow,1
gun,hool,1
gun,idots,1
gun,injured,1
gun,innocent,1
gun,keep,1
gun,kids,1
gun,kill,1
gun,killed,1
gun,killthenra,1
gun,law,1
gun,le,1
gun,leaders,1
gun,liberalfa,1
gun,longer,1
gun,lordmizen,1
gun,manufact,1
gun,many,1
gun,maryland,1
gun,mass,1
gun,massachusetts,1
gun,mom,1
gun,movement,1
gun,msnbc,1
gun,msoskil,1
gun,nations,1
gun,neveragain,1
gun,nogunsins,1
gun,nuisances,1
gun,opposed,1
gun,others,1
gun,proac,1
gun,problem,1
gun,push,1
gun,ready,1
gun,realists,1
gun,reform,1
gun,related,1
gun,restrict,1
gun,restricting,1
gun,rules,1
gun,satur,1
gun,schools,1
gun,secondamendment,1
gun,selfcontained,1
gun,shoot,1
gun,simple,1
gun,solved,1
gun,spewing,1
gun,state,1
gun,stupid,1
gun,text,1
gun,thelopezeffect,1
gun,threat,1
gun,tolerate,1
gun,tragedy,1
gun,view,1
gun,violated,1
gun,walkout,1
gun,wonder,1
guncontrol,adefenders,1
guncontrol,boy,1
guncontrol,concealedcarry,1
guncontrol,go,1
guncontrol,intentio,1
