stoneman,high,299
trade,president,299
gun,morning,298
gun,something,298
led,school,298
organizers,gun,298
president,morning,298
recent,trump,298
shooting,tuesday,298
tuesday,year,298
white,president,298
favor,gun,297
gun,supporters,297
rollins,year,297
school,children,297
states,president,297
year,rollins,297
death,police,296
gun,used,296
montana,gun,296
owners,gun,296
people,world,296
school,young,296
shooting,sterling,296
state,trump,296
students,old,296
border,trump,295
gun,outside,295
much,gun,295
p,police,295
protests,school,295
trump,funding,295
even,trump,294
others,gun,294
school,life,294
school,several,294
trump,facebook,294
gun,friends,293
gun,shooter,293
high,trump,293
los,gun,293
saturday,high,293
teachers,gun,293
trump,c,293
c,school,292
day,school,292
gun,less,292
people,month,292
president,national,292
women,gun,292
groups,gun,291
gun,research,291
say,school,291
school,told,291
state,year,291
trump,much,291
trump,r,291
weapons,school,291
debate,gun,290
gun,black,290
gun,life,290
people,know,290
protesters,gun,290
school,cruz,290
died,school,289
people,shootings,289
police,investigation,289
stoneman,shooting,289
trump,north,289
year,killed,289
says,year,288
united,school,288
first,people,287
gun,bump,287
president,united,287
shooting,sacramento,287
world,gun,287
check,gun,286
death,gun,286
demonstrators,school,286
gun,already,286
gun,stricter,286
school,american,286
school,mass,286
trump,border,286
gun,nation,285
gun,office,285
last,high,285
american,people,284
gun,activists,284
nationwide,gun,284
trump,security,284
country,school,283
life,school,283
trump,leaders,283
trump,made,283
china,trump,282
gun,important,282
high,stoneman,282
national,school,282
trump,budget,282
wake,gun,282
officer,year,281
rally,students,281
school,ms,281
bank,year,280
court,gun,280
last,students,280
major,gun,280
teachers,school,280
trump,including,280
people,say,279
police,death,279
political,school,279
several,school,279
time,shooting,279
trump,may,279
year,trade,279
gun,poll,278
high,laws,278
john,gun,278
school,led,278
year,florida,278
hundreds,people,277
stephon,police,277
called,trump,276
may,trump,276
people,vote,276
president,senate,276
public,people,276
see,people,276
survivors,school,276
found,gun,275
made,gun,275
school,know,275
angeles,gun,274
gun,capitol,274
gun,part,274
